SHC_LOCN_NBR,NATL_NBR,SLL_FMT,VP_OVRHD_NBR,RGN_OVRHD_NBR,DM_OVRHD_NBR,LOCN_NBR,LOCN_LVL,FORMAT_TYPE,FORMAT_SUB_TYPE,STR_FMT,ORIG_FACILITY_NBR,ORIG_FACILITY_NBR_INT,AMMC_OVRHD_NBR,AMMC_MGR_NM,RPT_STR_NBR,LOCN_CTY,LOCN_ST_CD,ZIP_CD,ZIP_PLS_4,LOCN_OPN_DT,LOCN_CLS_DT,SHC_LOCN_DESC,NATL_DESC,SLL_FMT_DESC,VP_RGN_NM,RGN_MGR_NM,DM_MGR_NM,LOCN_NM,FMT_TYPE_MOD_CD,STR_TYPE_IND,CRM_FMT_SUB_TYPE,CLIM_ZN_NBR,MERCH_AREA_NBR,MERCH_AREA_NM,SRS_UNIT_LOCN_NBR,STR_OPER_CD,STR_OPER_DESC,LFSTY_CLS_CD,LOCN_CLS_CD
100000,70002,120,80110,79110,78597,6467,50,001,N1,SAC,0006467,6467,0,,2216,PINE BLUFF,AR,71601,?,10/17/1990,8/7/2016,SHC NATIONAL LOCATION,SEARS FORMAT,SEARS AUTO CENTERS,CLOSED SAC/SAC - REG,CLOSED UNITS-SAC,D597 CLOSED UNITS,PINE BLUFF-SAC,  ,?,N1,?,13,GREAT PLAINS,0,6,CLOSED FOR PROFIT,0,0
100000,70003,250,38830,9033,8560,8368,50,002,4 ,DST,       ,?,0,,?,BENSENVILLE,IL,60106,1121,1/26/1984,10/9/2003,SHC NATIONAL LOCATION,DISTR FORMAT,DISTRIBUTION CENTERS,DC STORE ROLLUP-TOP LEVEL,,,SEARS GRAND EMPLOYEE,  ,?,4 ,?,0,,0,3,UNDEFINED,0,0
100000,70002,100,80055,79055,78330,4765,50,001,D ,FLS,0005937,5937,0,,3954,WALNUTPORT,PA,18088,?,11/5/2006,?,SHC NATIONAL LOCATION,SEARS FORMAT,FULL LINE STORES,KSR REGION/   KSR RE,R9055 KSR REGION,KSR DISTRICT D330,WALNUTPORT - D,  ,E,DK,1,2,NORTH EAST,0,1,OPEN FOR PROFIT,0,0
100000,70001,230,38353,40759,40742,7039,50,002,2A,KMA,       ,?,40714,   UNASSIGNED,7039,SOUTH BURLINGTON,VT,05403,6937,7/30/1975,1/10/2016,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,CLOSED STO/   -     ,2015 CLOSED RM,2015 WAVE1 CLS DM,SOUTH BURLINGTON VT,  ,2,2A,1,1,ARCTIC EAST,9141,6,CLOSED FOR PROFIT,2,2
100000,70002,100,80231,79231,78181,2010,50,001,B ,FLS,0002010,2010,0,,2010,MANSFIELD,OH,44906,1246,1/1/1969,?,SHC NATIONAL LOCATION,SEARS FORMAT,FULL LINE STORES,NORTHEAST /FLS - REG,NORTHEAST,PITTSBURGH 181,MANSFIELD-B,  ,E,B ,1,7,NORTH CENTRAL,0,1,OPEN FOR PROFIT,0,0
100000,70002,120,80110,79110,78597,6395,50,001,N1,SAC,0006395,6395,0,,6395,ASHTABULA,OH,44004,?,7/22/1992,6/30/2012,SHC NATIONAL LOCATION,SEARS FORMAT,SEARS AUTO CENTERS,CLOSED SAC/SAC - REG,CLOSED UNITS-SAC,D597 CLOSED UNITS,ASHTABULA-SAC,  ,?,N1,?,7,NORTH CENTRAL,0,6,CLOSED FOR PROFIT,0,0
100000,70002,100,80236,79236,78136,2338,50,001,B ,FLS,0002338,2338,0,,2338,REDDING,CA,96003,4001,5/1/1975,?,SHC NATIONAL LOCATION,SEARS FORMAT,FULL LINE STORES,SOUTHWEST /FLS - REG,SOUTHWEST,SAN FRANCISCO 136,REDDING - B,  ,E,B ,3,18,CENTRAL WEST COAST,0,1,OPEN FOR PROFIT,0,0
100000,70002,210,80830,79830,73632,28209,50,450,J ,APO,0028209,28209,0,,28209,SAN ANTONIO,TX,78245,2147,12/1/2006,?,SHC NATIONAL LOCATION,SEARS FORMAT,TELESERVICE CENTERS,SOUTH DIVI/PR REPAIR,R830 SOUTH REGION,,HS - SAN ANTONIO CAP 85,  ,?,J ,?,0,,0,4,UNDEFINED,0,0
100000,70002,150,80280,79280,78280,7693,50,001,O ,DLR,0007693,7693,0,,7693,STAFFORD,VA,22556,4527,1/18/2009,1/30/2014,SHC NATIONAL LOCATION,SEARS FORMAT,AUTH HOMETOWN STORES,CLOSED HAS/CLOSED HA,CLOSED HAS STR REG,CLOSED HAS STR DIST,STORE IN LIQUIDATION,SH,?,O ,?,3,CENTRAL EAST,0,6,CLOSED FOR PROFIT,0,0
100000,70002,150,80528,79528,78102,5823,50,001,O ,DLR,0003369,3369,0,,5823,NORTH BEND,OR,97459,2729,4/6/1994,?,SHC NATIONAL LOCATION,SEARS FORMAT,AUTH HOMETOWN STORES,R9037 WEST/HOMETOWN,R9037 WEST REG,D102 EUGENE,AUTHORIZED HOMETOWN STORE,  ,?,O ,?,16,PACIFIC NORTHWEST,0,1,OPEN FOR PROFIT,0,0
100000,70002,260,75407,74407,73407,38811,50,700,  ,HDQ,0038811,38811,0,,38811,HOFFMAN ESTATES,IL,60179,3333,12/8/2014,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,IRL VISUAL DESIGN EMAIL,  ,?,  ,?,0,,0,4,UNDEFINED,0,0
100000,70002,210,75176,74176,73179,32947,50,450,J ,APO,0091037,91037,0,,32947,TUCSON,AZ,85714,?,1/21/2003,?,SHC NATIONAL LOCATION,SEARS FORMAT,TELESERVICE CENTERS,IN-HOME RE/   IN-HOM,RINHO IN-HOME REP,DCMA MAXSERV,TUCSON NCR,  ,?,J ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70001,230,38353,40731,40736,3840,50,002,2B,KMB,       ,?,40702,B  MORALES/SOUTH WES,3840,OREGON CITY,OR,97045,9537,7/5/1990,1/11/2015,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,CLOSED STO/   -     ,2014 CLOSED RM,2014 WAVE6 CLS DM,OREGON CITY OR,  ,2,2B,2,16,PACIFIC NORTHWEST,5739,6,CLOSED FOR PROFIT,2,2
100000,70001,230,38368,40511,40579,7289,50,002,2B,KMB,       ,?,40717,D  HORN/NORTH WEST,7289,STEGER,IL,60475,1063,11/13/1980,?,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,NORTH WEST/M MCNERNE,M MCNERNEY/NORT WEST,B  THORPE/NW INDIANA,STEGER IL,  ,B,2B,1,10,NORTH MIDWEST,2327,1,OPEN FOR PROFIT,2,2
100000,70002,100,80231,79231,78191,1560,50,001,A ,FLS,0001560,1560,0,,1560,DAYTON,OH,45459,3738,9/2/1970,?,SHC NATIONAL LOCATION,SEARS FORMAT,FULL LINE STORES,NORTHEAST /FLS - REG,NORTHEAST,CINCINNATI 191,DAYTON-DAYTON MALL-A,  ,E,A ,2,8,CENTRAL,0,1,OPEN FOR PROFIT,0,0
100000,70001,230,38361,40523,40534,9207,50,002,2B,KMB,       ,?,40705,J  SMITH/SOUTH EAST,9207,BECKLEY,WV,25801,2215,7/14/1977,?,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,SOUTH EAST/D GEORGE ,D GEORGE/SOUTH EAST,C  HUDSON/ROANOKE,BECKLEY WV,  ,B,2B,2,8,CENTRAL,9579,1,OPEN FOR PROFIT,2,3
100000,70002,100,80055,79055,78330,2151,50,001,D ,FLS,0002151,2151,0,,3972,ST CROIX,VI,00820,?,11/16/2007,?,SHC NATIONAL LOCATION,SEARS FORMAT,FULL LINE STORES,KSR REGION/   KSR RE,R9055 KSR REGION,KSR DISTRICT D330,ST CROIX - D,  ,E,DK,5,24,VIRGIN ISLANDS,0,1,OPEN FOR PROFIT,0,0
100000,70002,150,80603,79603,78372,3745,50,001,O ,DLR,0003745,3745,0,,3745,NEW SMYRNA,FL,32168,7604,8/22/1994,?,SHC NATIONAL LOCATION,SEARS FORMAT,AUTH HOMETOWN STORES,SOUTHEAST//HOMETOWN,R9040 EAST,D372 ORLANDO,AUTHORIZED HOMETOWN STORE,  ,?,O ,?,6,FLORIDA,0,1,OPEN FOR PROFIT,0,0
100000,70002,260,75407,74407,73407,33408,50,450,J ,APO,0033408,33408,0,,33408,HOFFMAN ESTATES,IL,60179,3333,12/11/2012,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,SHO RE TRANS WITH SEARS,  ,?,J ,?,0,,0,4,UNDEFINED,0,0
100000,70002,210,80820,79820,73190,4149,50,660,F ,SVC,0007838,7838,0,,4149,WINTER PARK,FL,32792,6810,1/1/2004,?,SHC NATIONAL LOCATION,SEARS FORMAT,TELESERVICE CENTERS,NORTH DIVI/PR REPAIR,R820 NORTH REGION,D820 EAST ASA,GLEN BURNIE ASA SVC BRANC,  ,?,F ,?,6,FLORIDA,0,1,OPEN FOR PROFIT,0,0
100000,70002,260,75732,74732,73110,5653,50,001,K ,HDW,0005653,5653,0,,5653,GILROY,CA,95020,6570,10/1/1997,12/31/2011,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,RORCR     /   ORCHAR,RORCR ORCHARD - R,D308 OSH DISTRICT,GILROY - OSH,  ,?,K ,?,18,CENTRAL WEST COAST,0,6,CLOSED FOR PROFIT,0,0
100000,70002,260,75407,74407,73407,33456,50,450,J ,APO,0033456,33456,0,,33456,HOFFMAN ESTATES,IL,60179,3333,12/11/2012,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,SHO RE TRANS WITH SEARS,  ,?,J ,?,0,,0,4,UNDEFINED,0,0
100000,70002,150,80577,79577,78120,3030,50,001,O ,DLR,0003030,3030,0,,3030,OSKALOOSA,IA,52577,?,12/15/1995,?,SHC NATIONAL LOCATION,SEARS FORMAT,AUTH HOMETOWN STORES,CENTRAL RE/HOMETOWN,R9039 CENTRAL REG,D120 DES MOINES,AUTHORIZED HOMETOWN STORE,  ,?,O ,?,10,NORTH MIDWEST,0,1,OPEN FOR PROFIT,0,0
100000,70002,260,75407,74407,73407,36588,50,700,  ,HDQ,D824PM ,?,0,,36588,HOFFMAN EST,IL,60179,?,5/17/2005,12/1/2010,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,PROJECT MANAGEMENT,  ,?,  ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,100,80236,79236,78166,1968,50,001,A ,FLS,0001968,1968,0,,1968,PALM DESERT,CA,92260,?,10/30/2004,?,SHC NATIONAL LOCATION,SEARS FORMAT,FULL LINE STORES,SOUTHWEST /FLS - REG,SOUTHWEST,SAN DIEGO 166,PALM DESERT - A,  ,E,A ,3,20,DESERT/SOUTHWEST,0,1,OPEN FOR PROFIT,0,0
100000,70002,100,80232,79232,78132,1089,50,001,A ,FLS,0001089,1089,0,,1089,ANCHORAGE,AK,99503,4133,11/21/1966,?,SHC NATIONAL LOCATION,SEARS FORMAT,FULL LINE STORES,NORTHWEST /FLS - REG,NORTHWEST,SEATTLE 132,ANCHORAGE(SUR) - A,  ,E,A ,1,23,ALASKA,0,1,OPEN FOR PROFIT,0,0
100000,70002,260,75413,74413,73413,35191,50,450,J ,APO,D201051,?,0,,35191,STRONGSVILLE,OH,44136,9311,11/15/2003,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,RSTTO     /   SEARS,RSTTO SEARS SECUR,DSTDC SST DEPOSIT,STRONGSVILLE - A,  ,?,J ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,120,80110,79110,78597,6435,50,001,N1,SAC,0006435,6435,0,,2790,FINDLAY,OH,45840,?,4/15/1964,3/23/2014,SHC NATIONAL LOCATION,SEARS FORMAT,SEARS AUTO CENTERS,CLOSED SAC/SAC - REG,CLOSED UNITS-SAC,D597 CLOSED UNITS,FINDLAY-SAC,  ,?,N1,?,7,NORTH CENTRAL,0,6,CLOSED FOR PROFIT,0,0
100000,70002,260,75407,74407,73407,35534,50,700,  ,HDQ,D702HE ,?,0,,35534,HOFFMAN EST,IL,60179,?,5/1/1991,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,HOFFMAN ESTATES DEPT,  ,?,  ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,260,75500,74500,73304,33046,50,999,  ,MSC,       ,?,0,,33046,HOFFMAN ESTATES,IL,60192,3333,1/29/2006,11/21/2016,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,BRANDS-SEA/SBMC(SIMI,SBMC(SIMI),SBMC-PACIFC RIM/ASIA,MSAA-AUSTRALIA,  ,?,  ,?,0,,0,4,UNDEFINED,0,0
100000,70002,150,80280,79280,78280,7537,50,001,O ,DLR,0007537,7537,0,,7537,PHOENIX,AZ,85022,2300,1/11/2009,7/10/2015,SHC NATIONAL LOCATION,SEARS FORMAT,AUTH HOMETOWN STORES,CLOSED HAS/CLOSED HA,CLOSED HAS STR REG,CLOSED HAS STR DIST,STORE IN LIQUIDATION,SP,?,O ,?,20,DESERT/SOUTHWEST,0,6,CLOSED FOR PROFIT,0,0
100000,70003,250,38830,9033,8560,8347,50,002,4 ,DST,       ,?,0,,?,ROYAL OAK,MI,48073,1717,1/31/1985,3/15/2016,SHC NATIONAL LOCATION,DISTR FORMAT,DISTRIBUTION CENTERS,DC STORE ROLLUP-TOP LEVEL,,,DC SHRINK ACCRUAL,  ,?,4 ,?,0,,0,3,UNDEFINED,0,0
100000,70002,210,80820,79820,73623,28009,50,450,J ,APO,0028009,28009,0,,28009,KINGSTON,NH,03848,3132,10/27/2005,?,SHC NATIONAL LOCATION,SEARS FORMAT,TELESERVICE CENTERS,NORTH DIVI/PR REPAIR,R820 NORTH REGION,,N ENGLAND CAP AREA 110%,  ,?,J ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70001,230,38353,40731,40735,7579,50,002,2B,KMB,       ,?,40717,D  HORN/NORTH WEST,7579,OMAHA,NE,68164,2420,11/14/1993,12/7/2014,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,CLOSED STO/   -     ,2014 CLOSED RM,2014 WAVE5 CLS DM,OMAHA NE,  ,2,2B,1,10,NORTH MIDWEST,5025,6,CLOSED FOR PROFIT,1,2
100000,70002,290,75352,74352,73352,32800,50,701,  ,LES,0090530,90530,0,,32800,HOFFMAN EST,IL,60179,?,5/1/2003,6/16/2014,SHC NATIONAL LOCATION,SEARS FORMAT,MEMO LOCATIONS,DISTRIBUTI/DIVISION,DISTRIBUTION RGN,DISTRIBUTION DIST,LE RBG ORDERFILL,  ,?,  ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70001,230,38353,40731,40737,3289,50,002,2B,KMB,       ,?,40705,J  SMITH/SOUTH EAST,3289,WARNER ROBINS,GA,31093,3601,4/17/1975,10/12/2014,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,CLOSED STO/   -     ,2014 CLOSED RM,2014 OTHER CLS DM,WARNER ROBINS GA,  ,2,2B,?,5,DEEP SOUTH,1991,6,CLOSED FOR PROFIT,2,2
100000,70002,260,75407,74407,73407,33450,50,450,J ,APO,0033450,33450,0,,33450,HOFFMAN ESTATES,IL,60179,3333,12/11/2012,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,SHO RE TRANS WITH SEARS,  ,?,J ,?,0,,0,4,UNDEFINED,0,0
100000,70002,260,75407,74407,73407,35412,50,700,  ,HDQ,D628   ,?,0,,35412,HOFFMAN EST,IL,60179,?,1/1/1951,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,AUTOMOTIVE,  ,?,  ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,260,80943,79007,78937,7428,50,001,L ,OUT,0007428,7428,0,,7428,SANTA ANA,CA,92707,3342,2/24/2013,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,ORDC DIVIS/   FIELD,ORDC WEST REGION,ORDC WEST DISTRIC,SANTA ANA - ORDC NON-SELLING,SH,?,L ,?,19,COASTAL DESERT,0,1,OPEN FOR PROFIT,0,0
100000,70002,120,80073,79073,78534,6755,50,001,N1,SAC,0006755,6755,0,,1465,TAMPA,FL,33612,?,9/10/1975,?,SHC NATIONAL LOCATION,SEARS FORMAT,SEARS AUTO CENTERS,SOUTHEAST /SAC - REG,SOUTHEAST 9073,NORTH FLORIDA 534,TAMPA-SAC,  ,?,N1,?,6,FLORIDA,0,1,OPEN FOR PROFIT,0,0
100000,70002,100,80233,79233,78173,1171,50,001,A ,FLS,0001171,1171,0,,1171,SPRINGFIELD,MO,65804,3732,10/14/1982,?,SHC NATIONAL LOCATION,SEARS FORMAT,FULL LINE STORES,SOUTHEAST /FLS - REG,SOUTHEAST,LITTLE ROCK 173,SPRINGFIELD - A,  ,E,A ,2,11,MIDWEST,0,1,OPEN FOR PROFIT,0,0
100000,70001,230,38368,40511,40755,3230,50,002,2B,KMB,       ,?,40717,D  HORN/NORTH WEST,3230,OWENSBORO,KY,42301,5442,10/14/1976,?,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,NORTH WEST/M MCNERNE,M MCNERNEY/NORT WEST,J  WOFFORD/SW IL/KY,OWENSBORO KY,  ,B,2B,2,8,CENTRAL,2481,1,OPEN FOR PROFIT,2,2
100000,70003,250,38830,9033,8560,765,50,304,  ,DST,0008165,8165,0,,?,MONTGOMERY,TX,77316,5170,3/2/2010,2/7/2012,SHC NATIONAL LOCATION,DISTR FORMAT,DISTRIBUTION CENTERS,DC STORE ROLLUP-TOP LEVEL,,,J-STAR SERVICES-INSTALLER,  ,?,  ,?,0,,0,3,UNDEFINED,0,0
100000,70002,120,80073,79073,78584,6313,50,001,N1,SAC,0006313,6313,0,,1115,CHATTANOOGA,TN,37421,6006,5/4/1988,?,SHC NATIONAL LOCATION,SEARS FORMAT,SEARS AUTO CENTERS,SOUTHEAST /SAC - REG,SOUTHEAST 9073,ATLANTA 584,CHATTANOOGA-SAC,  ,?,N1,?,4,SOUTH,0,1,OPEN FOR PROFIT,0,0
100000,70002,100,80055,79055,78330,1371,50,001,D ,FLS,0001371,1371,0,,3923,NOGALES,AZ,85621,1043,10/29/2006,8/7/2016,SHC NATIONAL LOCATION,SEARS FORMAT,FULL LINE STORES,KSR REGION/   KSR RE,R9055 KSR REGION,KSR DISTRICT D330,NOGALES - D,  ,E,DK,3,20,DESERT/SOUTHWEST,0,6,CLOSED FOR PROFIT,0,0
100000,70002,150,80577,79577,78116,3802,50,001,O ,DLR,0003802,3802,0,,3802,FOREST LAKE,MN,55025,4508,10/24/1997,?,SHC NATIONAL LOCATION,SEARS FORMAT,AUTH HOMETOWN STORES,CENTRAL RE/HOMETOWN,R9039 CENTRAL REG,D116 BEMIDJI, MN,AUTHORIZED HOMETOWN STORE,  ,?,O ,?,9,ARCTIC,0,1,OPEN FOR PROFIT,0,0
100000,70002,260,75732,74732,73108,5314,50,001,K ,HDW,0005314,5314,0,,5314,CANOGA PARK,CA,91307,3637,5/27/1998,12/31/2011,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,RORCR     /   ORCHAR,RORCR ORCHARD - R,D306 OSH DISTRICT,CANOGA PARK - OSH,  ,?,K ,?,19,COASTAL DESERT,0,6,CLOSED FOR PROFIT,0,0
100000,70001,230,38353,40729,40721,4103,50,002,2B,KMB,       ,?,40713,   UNASSIGNED,4103,NASHVILLE,TN,37211,4590,8/26/1965,1/12/2014,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,CLOSED STO/   -     ,2013 CLOSED RM,2013 CLOSED DM,NASHVILLE TN,  ,2,2B,?,4,SOUTH,7790,6,CLOSED FOR PROFIT,2,2
100000,70002,260,75407,74407,73407,33040,50,700,  ,HDQ,D727BK ,?,0,,33040,HOFFMAN ESTATES,IL,60192,3333,1/29/2006,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,LOYALTY MEMBER MARKETING,  ,?,  ,?,0,,0,4,UNDEFINED,0,0
100000,70002,260,75413,74413,73413,35307,50,450,J ,APO,D202865,?,0,,35307,UNION CITY,GA,30291,?,12/19/2003,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,RSTTO     /   SEARS,RSTTO SEARS SECUR,DSTDC SST DEPOSIT,UNION CITY - B,  ,?,J ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,150,80577,79577,78129,3543,50,001,O ,DLR,0003543,3543,0,,3543,LOGAN,WV,25601,3338,6/1/1993,?,SHC NATIONAL LOCATION,SEARS FORMAT,AUTH HOMETOWN STORES,CENTRAL RE/HOMETOWN,R9039 CENTRAL REG,D129 CHARLESTON,AUTHORIZED HOMETOWN STORE,  ,?,O ,?,8,CENTRAL,0,1,OPEN FOR PROFIT,0,0
100000,70002,260,75413,74413,73413,35273,50,450,J ,APO,D201820,?,0,,35273,WEST DUNDEE,IL,60118,1267,12/16/2003,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,RSTTO     /   SEARS,RSTTO SEARS SECUR,DSTDC SST DEPOSIT,WEST DUNDEE - A,  ,?,J ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,110,80297,79297,78297,1152,50,001,A ,FLS,0001152,1152,0,,1152,STEUBENVILLE,OH,43952,3092,8/12/2000,6/26/2016,SHC NATIONAL LOCATION,SEARS FORMAT,HARDWARE STORES,CLOSED REG/   CLOSED,R9025 CLOSED REGI,D297 CLOSED FLS D,STEUBENVILLE-A,  ,E,A ,1,2,NORTH EAST,0,6,CLOSED FOR PROFIT,0,0
100000,70002,260,75407,74407,73407,35349,50,700,  ,HDQ,D500RES,?,0,,35349,HOFFMAN EST,IL,60179,?,2/27/1997,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,UNDISTRIBUTED RESTRUCTURE,  ,?,  ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,150,80594,79594,78127,3983,50,001,O ,DLR,0003983,3983,0,,3983,WSHNGTN CT HS,OH,43160,9501,12/10/2003,?,SHC NATIONAL LOCATION,SEARS FORMAT,AUTH HOMETOWN STORES,NORTHEAST /HOMETOWN,R9042 NORTH REG,D127 COLUMBUS,AUTHORIZED HOMETOWN STORE,  ,?,O ,?,8,CENTRAL,0,1,OPEN FOR PROFIT,0,0
100000,70002,260,75403,74403,73403,34375,50,999,  ,MSC,       ,?,0,,34375,SARASOTA,FL,34238,2966,5/26/2015,3/24/2016,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,RSATO     /   SEGMEN,RSATO SEGMENTED A,DSATO SEGMENTED A,175 SGP 01625 06347 SARASOTA,FL,  ,?,  ,?,0,,0,4,UNDEFINED,0,0
100000,70002,110,80297,79297,78297,2012,50,001,B ,FLS,0002012,2012,0,,2012,MONROE,MI,48162,?,5/1/1988,4/22/2012,SHC NATIONAL LOCATION,SEARS FORMAT,HARDWARE STORES,CLOSED REG/   CLOSED,R9025 CLOSED REGI,D297 CLOSED FLS D,MONROE - B,  ,?,B ,?,7,NORTH CENTRAL,0,6,CLOSED FOR PROFIT,0,0
100000,70002,260,75407,74407,73407,36916,50,450,J ,APO,0036916,36916,0,,36916,HOFFMAN ESTATES,IL,60179,3333,10/2/2009,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,FCR #49,  ,?,J ,?,0,,0,4,UNDEFINED,0,0
100000,70002,100,80055,79055,78330,1135,50,001,D ,FLS,0001135,1135,0,,4206,WARREN,MI,48091,1680,3/18/2011,12/6/2013,SHC NATIONAL LOCATION,SEARS FORMAT,FULL LINE STORES,KSR REGION/   KSR RE,R9055 KSR REGION,KSR DISTRICT D330,KMART 4206/CROSS MERCH,  ,E,DK,?,7,NORTH CENTRAL,0,6,CLOSED FOR PROFIT,0,0
100000,70002,100,80055,79055,78330,1726,50,001,D ,FLS,0001726,1726,0,,3164,LAKE PARK,FL,33403,?,5/4/2007,12/13/2013,SHC NATIONAL LOCATION,SEARS FORMAT,FULL LINE STORES,KSR REGION/   KSR RE,R9055 KSR REGION,KSR DISTRICT D330,LAKE PARK - D,  ,E,DK,?,6,FLORIDA,0,6,CLOSED FOR PROFIT,0,0
100000,70002,210,75246,74246,73250,9495,50,450,8 ,APO,0009495,9495,0,,9495,SPOKANE,WA,99212,1275,9/1/1997,?,SHC NATIONAL LOCATION,SEARS FORMAT,TELESERVICE CENTERS,SERVICE CO/   SERVIC,RCONT SERVICE CON,DAFTT TELEMARKETI,SPOKANE - MKTG CTR-PA,  ,?,8 ,?,15,ARCTIC WEST,0,1,OPEN FOR PROFIT,0,0
100000,70002,150,80577,79577,78381,3520,50,001,O ,DLR,0003520,3520,0,,3520,ALLIANCE,OH,44601,5601,4/11/1994,4/11/2016,SHC NATIONAL LOCATION,SEARS FORMAT,AUTH HOMETOWN STORES,CENTRAL RE/HOMETOWN,R9039 CENTRAL REG,D381 TOLEDO,AUTHORIZED HOMETOWN STORE,  ,?,O ,?,7,NORTH CENTRAL,0,6,CLOSED FOR PROFIT,0,0
100000,70002,150,80288,79288,78200,3539,50,001,O ,DLR,0003539,3539,0,,3539,LOGAN,UT,84321,5941,6/30/1993,9/22/2012,SHC NATIONAL LOCATION,SEARS FORMAT,AUTH HOMETOWN STORES,CLOSED DEA/   DEALER,R9288 CLOSED REGION,HOMETOWN STR ROLLUP,AUTHORIZED HOMETOWN STORE,  ,?,O ,?,17,MOUNTAIN STATES,0,6,CLOSED FOR PROFIT,0,0
100000,70001,230,38407,40525,40744,7470,50,002,2B,KMB,       ,?,40715,P  BOWMAN/NORTH EAST,7470,HUMMELSTOWN,PA,17036,9185,3/24/1994,?,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,NORTH EAST/R ANDRESE,R ANDRESEN/NO EAST,S  FORD/HARRISBURG P,HUMMELSTOWN PA,  ,B,2B,1,2,NORTH EAST,5841,1,OPEN FOR PROFIT,2,2
100000,70001,230,38353,40690,40659,4408,50,002,2B,KMB,       ,?,0,,4408,SACRAMENTO,CA,95825,0138,2/11/1971,10/17/2004,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,CLOSED STO/   -     ,2004 CLOSED RM,2004 CLOSED DM,SACRAMENTO CA,  ,?,2B,?,18,CENTRAL WEST COAST,0,6,CLOSED FOR PROFIT,2,0
100000,70002,260,75407,74407,73407,36138,50,700,  ,HDQ,D707CDC,?,0,,36138,HOFFMAN EST,IL,60179,?,11/27/2000,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,CHILD DEVELOPMENT CTR,  ,?,  ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
