NatlDesc,LocnNbr,StrFmt,LocnCity,LocnStCd,LocnNm,LocnStat,OrigFacilNbr,CloseDT
SEARS FORMAT,1098,FLS,CLOVIS,CA,CLOVIS - A,OPEN,1098,-2.2089888E9
SEARS FORMAT,1099,FLS,FEDERAL WAY,WA,FEDERAL WAY - A,OPEN,1099,-2.2089888E9
SEARS FORMAT,1100,FLS,FLINT,MI,FLINT-A,OPEN,1100,-2.2089888E9
SEARS FORMAT,1101,FLS,OVERLAND PARK,KS,OVERLAND PARK-A,OPEN,1101,-2.2089888E9
SEARS FORMAT,1103,FLS,ALBANY,NY,ALBANY - A,OPEN,1103,-2.2089888E9
SEARS FORMAT,1104,FLS,MARLBOROUGH,MA,MARLBOROUGH - A,OPEN,1104,-2.2089888E9
SEARS FORMAT,1108,FLS,TEMECULA,CA,TEMECULA - A,OPEN,1108,-2.2089888E9
SEARS FORMAT,1109,FLS,LYNNWOOD,WA,LYNNWOOD - A,OPEN,1109,-2.2089888E9
SEARS FORMAT,1110,FLS,PORTAGE,MI,PORTAGE-A,OPEN,1110,-2.2089888E9
SEARS FORMAT,1111,FLS,COLORADO SPRINGS,CO,COLORADO SPRINGS - A,OPEN,1111,-2.2089888E9
SEARS FORMAT,1112,FLS,MINNETONKA,MN,MINNETONKA-A,OPEN,1112,-2.2089888E9
SEARS FORMAT,1114,FLS,BROOKLYN,NY,BROOKLYN/BEVERLEY RD - A,OPEN,1114,-2.2089888E9
SEARS FORMAT,1115,FLS,CHATTANOOGA,TN,CHATTANOOGA - A,OPEN,1115,-2.2089888E9
SEARS FORMAT,1116,FLS,MONROE,LA,MONROE - A,OPEN,1116,-2.2089888E9
SEARS FORMAT,1118,FLS,SALT LAKE CITY,UT,SALT LAKE CITY - A,OPEN,1118,-2.2089888E9
SEARS FORMAT,1119,FLS,HAPPY VALLEY,OR,HAPPY VALLEY - A,OPEN,1119,-2.2089888E9
SEARS FORMAT,1120,FLS,DUBLIN,OH,COLUMBUS - A,OPEN,1120,-2.2089888E9
SEARS FORMAT,1121,FLS,INDEPENDENCE,MO,INDEPENDENCE-A,OPEN,1121,-2.2089888E9
SEARS FORMAT,1122,FLS,MAPLEWOOD,MN,MAPLEWOOD-A,OPEN,1122,-2.2089888E9
SEARS FORMAT,1123,FLS,DEDHAM,MA,DEDHAM - A,OPEN,1123,-2.2089888E9
SEARS FORMAT,1125,FLS,MIAMI,FL,MIAMI/CORAL GABLES-A,OPEN,1125,-2.2089888E9
SEARS FORMAT,1127,FLS,HOUSTON,TX,HOUSTON SHEPHERD - A,OPEN,1127,-2.2089888E9
SEARS FORMAT,1129,FLS,TACOMA,WA,TACOMA - A,OPEN,1129,-2.2089888E9
SEARS FORMAT,1130,FLS,JANESVILLE,WI,JANESVILLE  -  A,OPEN,1130,-2.2089888E9
SEARS FORMAT,1131,FLS,CENTENNIAL,CO,CENTENNIAL-DENVER - A,OPEN,1131,-2.2089888E9
SEARS FORMAT,1132,FLS,BURNSVILLE,MN,BURNSVILLE-A,OPEN,1132,-2.2089888E9
SEARS FORMAT,1133,FLS,LEOMINSTER,MA,LEOMINSTER - A,OPEN,1133,-2.2089888E9
SEARS FORMAT,1134,FLS,MILFORD,CT,MILFORD - A,OPEN,1134,-2.2089888E9
SEARS FORMAT,1136,FLS,HOOVER,AL,HOOVER/RIVERCHASE-A,OPEN,1136,-2.2089888E9
SEARS FORMAT,1137,FLS,AUSTIN,TX,AUSTIN - A,OPEN,1137,-2.2089888E9
SEARS FORMAT,1139,FLS,TUKWILA,WA,TUKWILA - A,OPEN,1139,-2.2089888E9
SEARS FORMAT,1140,FLS,GRAND RAPIDS,MI,GRAND RAPIDS-A,OPEN,1140,-2.2089888E9
SEARS FORMAT,1141,FLS,AURORA,CO,AURORA - A,OPEN,1141,-2.2089888E9
SEARS FORMAT,1146,FLS,MEMPHIS,TN,CORDOVA/MEMPHIS/GERMANTWN,OPEN,1146,-2.2089888E9
SEARS FORMAT,1147,FLS,BATON ROUGE,LA,BATON ROUGE - A,OPEN,1147,-2.2089888E9
SEARS FORMAT,1148,FLS,VENTURA,CA,VENTURA - A,OPEN,1148,-2.2089888E9
SEARS FORMAT,1149,FLS,WHITTIER,CA,WHITTIER - A,OPEN,1149,-2.2089888E9
SEARS FORMAT,1150,FLS,COLUMBUS,OH,COLUMBUS-WESTLAND-A,OPEN,1150,-2.2089888E9
SEARS FORMAT,1151,FLS,TULSA,OK,TULSA WOODLAND HILLS -A,OPEN,1151,-2.2089888E9
SEARS FORMAT,1154,FLS,WHITEHALL,PA,WHITEHALL - A,OPEN,1154,-2.2089888E9
SEARS FORMAT,1155,FLS,KENNESAW,GA,KENNESAW - A,OPEN,1155,-2.2089888E9
SEARS FORMAT,1156,FLS,ROSEVILLE,CA,ROSEVILLE - A,OPEN,1156,-2.2089888E9
SEARS FORMAT,1159,FLS,FAIRFIELD,CA,FAIRFIELD - A,OPEN,1159,-2.2089888E9
SEARS FORMAT,1161,FLS,WICHITA,KS,WICHITA-TOWN EAST SQ-A,OPEN,1161,-2.2089888E9
SEARS FORMAT,1162,FLS,AMHERST,NY,AMHERST - A,OPEN,1162,-2.2089888E9
SEARS FORMAT,1163,FLS,BURLINGTON,MA,BURLINGTON - A,OPEN,1163,-2.2089888E9
SEARS FORMAT,1165,FLS,CONCORD,NC,CONCORD - A,OPEN,1165,-2.2089888E9
SEARS FORMAT,1166,FLS,MERIDIAN,MS,MERIDIAN - A,OPEN,1166,-2.2089888E9
SEARS FORMAT,1167,FLS,SAN ANTONIO,TX,SAN ANTONIO CENTRAL PRK-A,OPEN,1167,-2.2089888E9
SEARS FORMAT,1168,FLS,NORTH HOLLYWOOD,CA,NO HOLLYWOOD-LA VALLEY -,OPEN,1168,-2.2089888E9
SEARS FORMAT,1169,FLS,CHANDLER,AZ,CHANDLER - A,OPEN,1169,-2.2089888E9
SEARS FORMAT,1170,FLS,LANSING,MI,LANSING - A,OPEN,1170,-2.2089888E9
SEARS FORMAT,1171,FLS,SPRINGFIELD,MO,SPRINGFIELD - A,OPEN,1171,-2.2089888E9
SEARS FORMAT,1172,FLS,BLOOMINGDALE,IL,BLOOMINGDALE - A,OPEN,1172,-2.2089888E9
SEARS FORMAT,1175,FLS,MERRITT ISLAND,FL,MERRITT ISLAND - A,OPEN,1175,-2.2089888E9
SEARS FORMAT,1176,FLS,PASADENA,TX,PASADENA - A,OPEN,1176,-2.2089888E9
SEARS FORMAT,1178,FLS,SANTA MONICA,CA,SANTA MONICA,OPEN,1178,-2.2089888E9
SEARS FORMAT,1182,FLS,SAINT PETERS,MO,ST PETERS - A,OPEN,1182,-2.2089888E9
SEARS FORMAT,1185,FLS,ASHEVILLE,NC,ASHEVILLE-A,OPEN,1185,-2.2089888E9
SEARS FORMAT,1187,FLS,MESQUITE,TX,MESQUITE-TOWN EAST - A,OPEN,1187,-2.2089888E9
SEARS FORMAT,1189,FLS,WEST COVINA,CA,WEST COVINA - A,OPEN,1189,-2.2089888E9
SEARS FORMAT,1192,FLS,MUSKEGON,MI,MUSKEGON - A,OPEN,1192,-2.2089888E9
SEARS FORMAT,1193,FLS,WATERFORD,CT,WATERFORD - A,OPEN,1193,-2.2089888E9
SEARS FORMAT,1195,FLS,FT LAUDERDALE,FL,FT LAUDERDALE - A,OPEN,1195,-2.2089888E9
SEARS FORMAT,1197,FLS,HOUSTON,TX,HOUSTON-WESTWOOD-A,OPEN,1197,-2.2089888E9
SEARS FORMAT,1202,FLS,BEAVERCREEK,OH,BEAVERCREEK/DAYTON - A,OPEN,1202,-2.2089888E9
SEARS FORMAT,1204,FLS,FREEHOLD,NJ,FREEHOLD - A,OPEN,1204,-2.2089888E9
SEARS FORMAT,1205,FLS,POMPANO BEACH,FL,POMPANO BEACH - A,OPEN,1205,-2.2089888E9
SEARS FORMAT,1206,FLS,N LITTLE ROCK,AR,NORTH LITTLE ROCK - A,OPEN,1206,-2.2089888E9
SEARS FORMAT,1207,FLS,RICHARDSON,TX,RICHARDSON - A,OPEN,1207,-2.2089888E9
SEARS FORMAT,1208,FLS,FRESNO,CA,FRESNO - A,OPEN,1208,-2.2089888E9
SEARS FORMAT,1209,FLS,LONG BEACH,CA,LONG BEACH - A,OPEN,1209,-2.2089888E9
SEARS FORMAT,1210,FLS,COLUMBUS,OH,COLUMBUS/POLARIS - A,OPEN,1210,-2.2089888E9
SEARS FORMAT,1212,FLS,NORTH RIVERSIDE,IL,NORTH RIVERSIDE - A,OPEN,1212,-2.2089888E9
SEARS FORMAT,1213,FLS,AUBURN,MA,AUBURN - A,OPEN,1213,-2.2089888E9
SEARS FORMAT,1216,FLS,MEMPHIS,TN,MEMPHIS/SOUTHLAND - A,OPEN,1216,-2.2089888E9
SEARS FORMAT,1217,FLS,CORPUS CHRISTI,TX,CORPUS CHRISTI - A,OPEN,1217,-2.2089888E9
SEARS FORMAT,1220,FLS,TOLEDO,OH,TOLEDO-A,OPEN,1220,-2.2089888E9
SEARS FORMAT,1221,FLS,COLORADO SPRINGS,CO,COLORADO SPRINGS - A,OPEN,1221,-2.2089888E9
SEARS FORMAT,1222,FLS,SAINT LOUIS,MO,ST LOUIS/SOUTH CNTY  - A,OPEN,1222,-2.2089888E9
SEARS FORMAT,1223,FLS,BROCKTON,MA,BROCKTON - A,OPEN,1223,-2.2089888E9
SEARS FORMAT,1224,FLS,HARRISBURG,PA,HARRISBURG - A,OPEN,1224,-2.2089888E9
SEARS FORMAT,1226,FLS,METAIRIE,LA,METAIRIE NW ORLNS - A,OPEN,1226,-2.2089888E9
SEARS FORMAT,1227,FLS,DALLAS,TX,DALLAS-SW CENTER-A,OPEN,1227,-2.2089888E9
SEARS FORMAT,1228,FLS,SACRAMENTO,CA,SACRAMENTO-ARDEN -A,OPEN,1228,-2.2089888E9
SEARS FORMAT,1229,FLS,BOISE,ID,BOISE - A,OPEN,1229,-2.2089888E9
SEARS FORMAT,1232,FLS,COON RAPIDS,MN,COON RAPIDS - A,OPEN,1232,-2.2089888E9
SEARS FORMAT,1236,FLS,TULSA,OK,TULSA - A,OPEN,1236,-2.2089888E9
SEARS FORMAT,1243,FLS,HANOVER,MA,HANOVER - A,OPEN,1243,-2.2089888E9
SEARS FORMAT,1244,FLS,YORK,PA,YORK/GALLERIA - A,OPEN,1244,-2.2089888E9
SEARS FORMAT,1247,FLS,LUBBOCK,TX,LUBBOCK - A,OPEN,1247,-2.2089888E9
SEARS FORMAT,1248,FLS,HAYWARD,CA,HAYWARD - A,OPEN,1248,-2.2089888E9
SEARS FORMAT,1250,FLS,LINCOLN PARK,MI,LINCOLN PARK-A,OPEN,1250,-2.2089888E9
SEARS FORMAT,1251,FLS,LITHONIA,GA,LITHONIA - A,OPEN,1251,-2.2089888E9
SEARS FORMAT,1253,FLS,PEABODY,MA,PEABODY - A,OPEN,1253,-2.2089888E9
SEARS FORMAT,1254,FLS,WILMINGTON,DE,WILMINGTON - A,OPEN,1254,-2.2089888E9
SEARS FORMAT,1255,FLS,TAMPA,FL,TAMPA/CITRUS PK- A,OPEN,1255,-2.2089888E9
SEARS FORMAT,1257,FLS,FRIENDSWOOD,TX,FRIENDSWD HSTON BAYBRK-A,OPEN,1257,-2.2089888E9
SEARS FORMAT,1261,FLS,MIDWEST CITY,OK,MIDWEST CITY - A,OPEN,1261,-2.2089888E9
SEARS FORMAT,1263,FLS,WATERBURY,CT,WATERBURY - A,OPEN,1263,-2.2089888E9
SEARS FORMAT,1264,FLS,HICKSVILLE,NY,HICKSVILLE - A,OPEN,1264,-2.2089888E9
SEARS FORMAT,1265,FLS,VIRGINIA BCH,VA,VIRGINIA BEACH - A,OPEN,1265,-2.2089888E9
SEARS FORMAT,1267,FLS,FORT WORTH,TX,FT WORTH RIDGMAR-A,OPEN,1267,-2.2089888E9
SEARS FORMAT,1268,FLS,BUENA PARK,CA,BUENA PARK - A,OPEN,1268,-2.2089888E9
SEARS FORMAT,1271,FLS,LITTLETON,CO,LITTLETON/DENVER SW-A,OPEN,1271,-2.2089888E9
SEARS FORMAT,1273,FLS,HOLYOKE,MA,HOLYOKE - A,OPEN,1273,-2.2089888E9
SEARS FORMAT,1274,FLS,RICHMOND,VA,RICHMOND/CHESTERFIELD - A,OPEN,1274,-2.2089888E9
SEARS FORMAT,1275,FLS,ATLANTA,GA,ATLANTA/NORTHLAKE-A,OPEN,1275,-2.2089888E9
SEARS FORMAT,1277,FLS,SAN ANTONIO,TX,SAN ANTONIO INGRAM -A,OPEN,1277,-2.2089888E9
SEARS FORMAT,1278,FLS,TORRANCE,CA,TORRANCE - A,OPEN,1278,-2.2089888E9
SEARS FORMAT,1280,FLS,SPRINGDALE,OH,SPRINGDALE-A,OPEN,1280,-2.2089888E9
SEARS FORMAT,1281,FLS,PUEBLO,CO,PUEBLO - A,OPEN,1281,-2.2089888E9
SEARS FORMAT,1283,FLS,BRAINTREE,MA,BRAINTREE - A,OPEN,1283,-2.2089888E9
SEARS FORMAT,1284,FLS,ALEXANDRIA,VA,ALEXANDRIA - A,OPEN,1284,-2.2089888E9
SEARS FORMAT,1285,FLS,ORLANDO,FL,ORLANDO-SOUTH-A,OPEN,1285,-2.2089888E9
SEARS FORMAT,1286,FLS,GRETNA,LA,GRETNA - A,OPEN,1286,-2.2089888E9
SEARS FORMAT,1287,FLS,ALBUQUERQUE,NM,ALBUQUERQUE - A,OPEN,1287,-2.2089888E9
SEARS FORMAT,1288,FLS,STOCKTON,CA,STOCKTON - A,OPEN,1288,-2.2089888E9
SEARS FORMAT,1290,FLS,NILES,IL,NILES-A,OPEN,1290,-2.2089888E9
SEARS FORMAT,1293,FLS,PITTSBURGH,PA,ROBINSON TWNSHP-A,OPEN,1293,-2.2089888E9
SEARS FORMAT,1294,FLS,WATCHUNG,NJ,WATCHUNG - A,OPEN,1294,-2.2089888E9
SEARS FORMAT,1295,FLS,ST PETERSBURG,FL,ST PETERSBURG - A,CLOSING,1295,-2.2089888E9
SEARS FORMAT,1297,FLS,HURST,TX,HURST -A,OPEN,1297,-2.2089888E9
SEARS FORMAT,1298,FLS,RIVERSIDE,CA,RIVERSIDE - A,OPEN,1298,-2.2089888E9
SEARS FORMAT,1300,FLS,OAK BROOK,IL,OAK BROOK-A,OPEN,1300,-2.2089888E9
SEARS FORMAT,1301,FLS,PROVO,UT,PROVO - A,OPEN,1301,-2.2089888E9
SEARS FORMAT,1303,FLS,DANBURY,CT,DANBURY - A,OPEN,1303,-2.2089888E9
SEARS FORMAT,1304,FLS,SILVER SPRING,MD,SILVER SPRING - A,OPEN,1304,-2.2089888E9
SEARS FORMAT,1305,FLS,SAVANNAH,GA,SAVANNAH - A,OPEN,1305,-2.2089888E9
SEARS FORMAT,1306,FLS,HATTIESBURG,MS,HATTIESBURG - A,OPEN,1306,-2.2089888E9
SEARS FORMAT,1307,FLS,ABILENE,TX,ABILENE - A,OPEN,1307,-2.2089888E9
SEARS FORMAT,1309,FLS,DOWNEY,CA,DOWNEY - A,OPEN,1309,-2.2089888E9
SEARS FORMAT,1310,FLS,ELYRIA,OH,ELYRIA - A,OPEN,1310,-2.2089888E9
SEARS FORMAT,1313,FLS,NASHUA,NH,NASHUA - A,OPEN,1313,-2.2089888E9
SEARS FORMAT,1314,FLS,NEW BRUNSWICK,NJ,NEW BRUNSWICK - A,OPEN,1314,-2.2089888E9
SEARS FORMAT,1315,FLS,CHATTANOOGA,TN,CHATTANOOGA(NORTHGATE)-A,OPEN,1315,-2.2089888E9
SEARS FORMAT,1317,FLS,EL PASO,TX,EL PASO - A,OPEN,1317,-2.2089888E9
SEARS FORMAT,1318,FLS,BAKERSFIELD,CA,BAKERSFIELD - A,OPEN,1318,-2.2089888E9
SEARS FORMAT,1321,FLS,PEORIA,IL,PEORIA - A,OPEN,1321,-2.2089888E9
SEARS FORMAT,1323,FLS,MIDDLETOWN,NY,MIDDLETOWN - A,OPEN,1323,-2.2089888E9
SEARS FORMAT,1325,FLS,N CHARLESTON,SC,CHARLESTON/NORTHWOODS-A,OPEN,1325,-2.2089888E9
SEARS FORMAT,1327,FLS,BAYTOWN,TX,BAYTOWN - A,OPEN,1327,-2.2089888E9
SEARS FORMAT,1328,FLS,LAS VEGAS,NV,LAS VEGAS(BLVD)-A,OPEN,1328,-2.2089888E9
SEARS FORMAT,1330,FLS,EVANSVILLE,IN,EVANSVILLE - A,OPEN,1330,-2.2089888E9
SEARS FORMAT,1331,FLS,FRONT ROYAL,VA,PROJECT CANCELLED,OPEN,,-2.2089888E9
SEARS FORMAT,1333,FLS,POUGHKEEPSIE,NY,POUGHKEEPSIE - A,OPEN,1333,-2.2089888E9
SEARS FORMAT,1334,FLS,PITTSBURGH,PA,PITTSBURGH-SOUTH HILLS-A,OPEN,1334,-2.2089888E9
SEARS FORMAT,1335,FLS,GREENSBORO,NC,GREENSBORO - A,OPEN,1335,-2.2089888E9
SEARS FORMAT,1336,FLS,LAKE CHARLES,LA,LAKE CHARLES - A,OPEN,1336,-2.2089888E9
SEARS FORMAT,1337,FLS,PLANO,TX,PLANO - A,OPEN,1337,-2.2089888E9
SEARS FORMAT,1338,FLS,TUCSON,AZ,TUCSON - A,OPEN,1338,-2.2089888E9
SEARS FORMAT,1343,FLS,CAMBRIDGE,MA,CAMBRIDGE - A,OPEN,1343,-2.2089888E9
SEARS FORMAT,1345,FLS,HIALEAH,FL,HIALEAH - A,OPEN,1345,-2.2089888E9
SEARS FORMAT,1347,FLS,LAFAYETTE,LA,LAFAYETTE - A,OPEN,1347,-2.2089888E9
SEARS FORMAT,1350,FLS,MENTOR,OH,MENTOR - A,OPEN,1350,-2.2089888E9
SEARS FORMAT,1353,FLS,DE WITT,NY,DE WITT/SYRACUSE - A,OPEN,1353,-2.2089888E9
SEARS FORMAT,1354,FLS,WILLOW GROVE,PA,WILLOW GROVE-A,OPEN,1354,-2.2089888E9
SEARS FORMAT,1355,FLS,ALTAMONTE SPG,FL,ALTAMONTE SPG - A,OPEN,1355,-2.2089888E9
SEARS FORMAT,1357,FLS,AUSTIN,TX,AUSTIN/BARTON CREEK - A,OPEN,1357,-2.2089888E9
SEARS FORMAT,1358,FLS,CHULA VISTA,CA,CHULA VISTA - A,OPEN,1358,-2.2089888E9
SEARS FORMAT,1364,FLS,LAKE GROVE,NY,LAKE GROVE - A,OPEN,1364,-2.2089888E9
SEARS FORMAT,1365,FLS,MIAMI,FL,MIAMI/SOUTHLAND - A,OPEN,1365,-2.2089888E9
SEARS FORMAT,1367,FLS,WACO,TX,WACO - A,OPEN,1367,-2.2089888E9
SEARS FORMAT,1368,FLS,CONCORD,CA,CONCORD - A,OPEN,1368,-2.2089888E9
SEARS FORMAT,1370,FLS,COLUMBUS,OH,COLUMBUS-EASTLAND-A,OPEN,1370,-2.2089888E9
SEARS FORMAT,1374,FLS,BEL AIR,MD,BEL AIR -A,OPEN,1374,-2.2089888E9
SEARS FORMAT,1375,FLS,WINSTON SALEM,NC,WINSTON SALEM - A,OPEN,1375,-2.2089888E9
SEARS FORMAT,1377,FLS,HOUSTON,TX,HOUSTON WILLOWBROOK - A,OPEN,1377,-2.2089888E9
SEARS FORMAT,1378,FLS,ORANGE,CA,ORANGE - A,OPEN,1378,-2.2089888E9
SEARS FORMAT,1380,FLS,CHICAGO,IL,CHICAGO-IRVING PARK-A,OPEN,1380,-2.2089888E9
SEARS FORMAT,1385,FLS,ATLANTA,GA,ATLANTA - A,OPEN,1385,-2.2089888E9
SEARS FORMAT,1386,FLS,GOODLETTSVILLE,TN,GOODLETTSVILLE/NASHVILLE-,OPEN,1386,-2.2089888E9
SEARS FORMAT,1387,FLS,AMARILLO,TX,AMARILLO - A,OPEN,1387,-2.2089888E9
SEARS FORMAT,1388,FLS,COSTA MESA,CA,COSTA MESA - A,OPEN,1388,-2.2089888E9
SEARS FORMAT,1390,FLS,ANN ARBOR,MI,ANN ARBOR-A,OPEN,1390,-2.2089888E9
SEARS FORMAT,1395,FLS,KNOXVILLE,TN,KNOXVILLE WEST TOWN-A,OPEN,1395,-2.2089888E9
SEARS FORMAT,1397,FLS,ODESSA,TX,ODESSA - A,OPEN,1397,-2.2089888E9
SEARS FORMAT,1398,FLS,SAN BERNARDINO,CA,SAN BERNARDINO - A,OPEN,1398,-2.2089888E9
SEARS FORMAT,1403,FLS,NATICK,MA,NATICK - A,OPEN,1403,-2.2089888E9
SEARS FORMAT,1404,FLS,MASSAPEQUA,NY,MASSAPEQUA - A,OPEN,1404,-2.2089888E9
SEARS FORMAT,1405,FLS,FAYETTEVILLE,NC,FAYETTEVILLE - A,OPEN,1405,-2.2089888E9
SEARS FORMAT,1407,FLS,BEAUMONT,TX,BEAUMONT - A,OPEN,1407,-2.2089888E9
SEARS FORMAT,1408,FLS,SACRAMENTO,CA,SACRAMENTO-FLORIN - A,OPEN,1408,-2.2089888E9
SEARS FORMAT,1410,FLS,CANTON,OH,CANTON - A,OPEN,1410,-2.2089888E9
SEARS FORMAT,1414,FLS,NANUET,NY,NANUET - A,OPEN,1414,-2.2089888E9
SEARS FORMAT,1415,FLS,CLEARWATER,FL,CLEARWATER/COUNTRYSIDE-A,OPEN,1415,-2.2089888E9
SEARS FORMAT,1417,FLS,HUMBLE,TX,HUMBLE - A,OPEN,1417,-2.2089888E9
SEARS FORMAT,1420,FLS,BIG BEAR LAKE,CA,BIG BEAR LAKE - D,OPEN,1420,-2.2089888E9
SEARS FORMAT,1424,FLS,BETHESDA,MD,BETHESDA - A,OPEN,1424,-2.2089888E9
SEARS FORMAT,1427,FLS,SAN ANTONIO,TX,SAN ANTONIO- A,OPEN,1427,-2.2089888E9
SEARS FORMAT,1430,FLS,MIDDLEBRG HTS,OH,MIDDLEBURG HTS/CLEVELAND-,OPEN,1430,-2.2089888E9
SEARS FORMAT,1434,FLS,WAYNE,NJ,WAYNE- A,OPEN,1434,-2.2089888E9
SEARS FORMAT,1437,FLS,ARLINGTON,TX,ARLINGTON/PARKS - A,OPEN,1437,-2.2089888E9
SEARS FORMAT,1438,FLS,EL CAJON,CA,EL CAJON - A,OPEN,1438,-2.2089888E9
SEARS FORMAT,1443,FLS,MANCHESTER,CT,MANCHESTER - A,OPEN,1443,-2.2089888E9
SEARS FORMAT,1445,FLS,RICHMOND,VA,RICHMOND - A,OPEN,1445,-2.2089888E9
SEARS FORMAT,1447,FLS,FORT WORTH,TX,FT WORTH - A,OPEN,1447,-2.2089888E9
SEARS FORMAT,1450,FLS,ROSEVILLE,MI,ROSEVILLE-A,OPEN,1450,-2.2089888E9
SEARS FORMAT,1451,FLS,DELANO,CA,DELANO - D,OPEN,1451,-2.2089888E9
SEARS FORMAT,1454,FLS,BENSALEM,PA,BENSALEM/CORNWELLS HTS-A,OPEN,1454,-2.2089888E9
SEARS FORMAT,1455,FLS,WILMINGTON,NC,WILMINGTON - A,OPEN,1455,-2.2089888E9
SEARS FORMAT,1456,FLS,OVIEDO,FL,OVIEDO - A,OPEN,1456,-2.2089888E9
SEARS FORMAT,1460,FLS,LIVONIA,MI,LIVONIA-A,OPEN,1460,-2.2089888E9
SEARS FORMAT,1463,FLS,S BURLINGTON,VT,BURLINGTON - A,OPEN,1463,-2.2089888E9
SEARS FORMAT,1464,FLS,DEPTFORD,NJ,DEPTFORD - A,OPEN,1464,-2.2089888E9
SEARS FORMAT,1465,FLS,TAMPA,FL,TAMPA-UNIVERSITY - A,OPEN,1465,-2.2089888E9
SEARS FORMAT,1467,FLS,FORT COLLINS,CO,FORT COLLINS - C,OPEN,1467,-2.2089888E9
SEARS FORMAT,1469,FLS,FONTANA,CA,FONTANA CA,CLOSING,1469,-2.2089888E9
SEARS FORMAT,1470,FLS,GREENWOOD,IN,GREENWOOD-A,OPEN,1470,-2.2089888E9
SEARS FORMAT,1473,FLS,SELINSGROVE,PA,SELINSGROVE - A,OPEN,1473,-2.2089888E9
SEARS FORMAT,1474,FLS,YOUNGSTOWN,OH,YOUNGSTOWN-A,OPEN,1474,-2.2089888E9
SEARS FORMAT,1475,FLS,DURHAM,NC,DURHAM - A,OPEN,1475,-2.2089888E9
SEARS FORMAT,1478,FLS,SAN BRUNO,CA,SAN BRUNO - A,OPEN,1478,-2.2089888E9
SEARS FORMAT,1484,FLS,READING,PA,READING - A,OPEN,1484,-2.2089888E9
SEARS FORMAT,1485,FLS,ORANGE PARK,FL,ORANGE PK/JACKSONVILLE-A,OPEN,1485,-2.2089888E9
SEARS FORMAT,1487,FLS,CEDAR PARK,TX,AUSTIN/LAKELINE - A,OPEN,1487,-2.2089888E9
SEARS FORMAT,1488,FLS,SAN JOSE,CA,SAN JOSE-EASTRIDGE - A,OPEN,1488,-2.2089888E9
SEARS FORMAT,1490,FLS,TROY,MI,TROY-A,OPEN,1490,-2.2089888E9
SEARS FORMAT,1494,FLS,MOORESTOWN,NJ,MOORESTOWN - A,OPEN,1494,-2.2089888E9
SEARS FORMAT,1495,FLS,FT MYERS,FL,FT MYERS - A,OPEN,1495,-2.2089888E9
SEARS FORMAT,1499,FLS,LOS ANGELES,CA,LOS ANGELES - D,OPEN,1499,-2.2089888E9
SEARS FORMAT,1504,FLS,WILLIAMSVILLE,NY,WILLIAMSVILLE/BUFFALO-A,OPEN,1504,-2.2089888E9
SEARS FORMAT,1508,FLS,NORTHRIDGE,CA,NORTHRIDGE - A,OPEN,1508,-2.2089888E9
SEARS FORMAT,1511,FLS,LOS ANGELES,CA,LOS ANGELES - D,CLOSING,1511,-2.2089888E9
SEARS FORMAT,1514,FLS,NIAGARA FALLS,NY,NIAGARA FALLS - A,OPEN,1514,-2.2089888E9
SEARS FORMAT,1518,FLS,CERRITOS,CA,CERRITOS -A,OPEN,1518,-2.2089888E9
SEARS FORMAT,1520,FLS,AKRON,OH,AKRON-CHAPEL HILL - A,OPEN,1520,-2.2089888E9
SEARS FORMAT,1522,FLS,OAKDALE,CA,PROJECT CANCELLED,OPEN,,-2.2089888E9
SEARS FORMAT,1524,FLS,ROCHESTER,NY,ROCHESTER-GREECE -A,OPEN,1524,-2.2089888E9
SEARS FORMAT,1525,FLS,COLUMBIA,SC,COLUMBIA - A,OPEN,1525,-2.2089888E9
SEARS FORMAT,1528,FLS,SAN RAFAEL,CA,SAN RAFAEL - A,OPEN,1528,-2.2089888E9
SEARS FORMAT,1530,FLS,RICHMOND HTS,OH,RICHMOND HEIGHTS - A,OPEN,1530,-2.2089888E9
SEARS FORMAT,1532,FLS,PETALUMA,CA,PETALUMA - D,OPEN,1532,-2.2089888E9
SEARS FORMAT,1535,FLS,PLANTATION,FL,PLANTATION - A,OPEN,1535,-2.2089888E9
SEARS FORMAT,1538,FLS,CITRUS HTS,CA,CITRUS HTS-SUNRISE -A,OPEN,1538,-2.2089888E9
SEARS FORMAT,1543,FLS,REDLANDS,CA,REDLANDS - D,OPEN,1543,-2.2089888E9
SEARS FORMAT,1544,FLS,REGO PARK,NY,REGO PARK - A,OPEN,1544,-2.2089888E9
SEARS FORMAT,1545,FLS,SPARTANBURG,SC,SPARTANBURG - A,OPEN,1545,-2.2089888E9
SEARS FORMAT,1554,FLS,MAYS LANDING,NJ,MAYS LANDING - A,OPEN,1554,-2.2089888E9
SEARS FORMAT,1555,FLS,SANFORD,FL,SANFORD - A,OPEN,1555,-2.2089888E9
SEARS FORMAT,1560,FLS,DAYTON,OH,DAYTON-DAYTON MALL-A,OPEN,1560,-2.2089888E9
SEARS FORMAT,1564,FLS,NILES,OH,NILES - A,OPEN,1564,-2.2089888E9
SEARS FORMAT,1565,FLS,MORROW,GA,MORROW(ATL/SOUTHLAKE) - A,OPEN,1565,-2.2089888E9
SEARS FORMAT,1568,FLS,CARSON,CA,CARSON - A,OPEN,1568,-2.2089888E9
